source,window,conn_count,conn_rate,uniq_dst_ports,uniq_dst_hosts,spdp_ratio,meta_ratio,userdata_ratio,mcast_ratio,dst_port_entropy,label,binary,batch
10.10.10.2,22364,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22365,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22368,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22371,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22372,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22373,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22375,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22379,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22380,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22383,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22386,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22387,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22388,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22390,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22394,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22395,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22398,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22402,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22403,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22405,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22409,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22410,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22413,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22417,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22418,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22420,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22424,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22425,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22428,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22432,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22433,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22436,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22439,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22440,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22443,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22447,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22448,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22451,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22454,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22455,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22458,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22462,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22463,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22466,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22469,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22470,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22473,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22477,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22478,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22481,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22484,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22485,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22488,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22492,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22493,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22496,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22499,7,0.875,3,3,0.429,0.429,0.0,0.571,1.449,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22500,4,0.5,3,3,0.25,0.5,0.0,0.5,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22503,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22504,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22507,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22508,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22511,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22514,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22515,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22516,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22519,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22522,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22523,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22526,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22527,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22529,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22530,7,0.875,2,2,0.429,0.571,0.0,0.429,0.985,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22531,3,0.375,3,3,0.333,0.333,0.0,0.667,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22534,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22537,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22538,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22542,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22545,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22546,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22549,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22550,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22552,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22553,7,0.875,3,3,0.429,0.429,0.0,0.571,1.449,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22554,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22557,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22560,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22561,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22565,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22567,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22568,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22569,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22573,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22575,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22576,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22580,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22582,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22583,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22584,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22588,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22590,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22591,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22595,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22597,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22598,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22599,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22603,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22605,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22606,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22610,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22612,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22613,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22614,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22618,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22620,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22621,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22625,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22627,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22628,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22629,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22633,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22635,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22636,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22640,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22642,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22643,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22644,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22648,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22650,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22651,8,1.0,3,3,0.375,0.5,0.0,0.5,1.406,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22652,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22655,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22657,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22658,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22659,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22663,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22665,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22666,8,1.0,3,3,0.375,0.5,0.0,0.5,1.406,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22667,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22670,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22673,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22674,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22678,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22680,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22681,8,1.0,3,3,0.375,0.5,0.0,0.5,1.406,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22682,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22685,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22688,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22689,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22693,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22695,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22696,7,0.875,3,3,0.429,0.429,0.0,0.571,1.449,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22697,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22700,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22703,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22704,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22708,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22710,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22711,7,0.875,3,3,0.429,0.429,0.0,0.571,1.449,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22712,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22715,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22718,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22719,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22723,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22726,8,1.0,4,3,0.375,0.375,0.0,0.625,1.811,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22727,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22730,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22733,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22734,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22738,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22741,4,0.5,4,3,0.25,0.25,0.0,0.75,2.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22742,7,0.875,2,2,0.429,0.571,0.0,0.429,0.985,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22745,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22748,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22749,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22753,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22756,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22757,9,1.125,2,2,0.444,0.556,0.0,0.444,0.991,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22760,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22763,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22764,10,1.25,3,3,0.4,0.5,0.0,0.5,1.361,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22768,5,0.625,2,2,0.6,0.4,0.0,0.6,0.971,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,22771,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
