#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777061151.218089	Cze8To12e0yBFL2ed5	172.30.123.103	48049	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000580	146.131.121.246	1777060791.548547	-1800952708.503314	1777061152.093605	1777061152.093661	0
1777061184.461402	COfq4c2ViLMHrw3Fxc	172.30.123.103	37975	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000626	146.131.121.246	1777060791.548547	-1913703239.918796	1777061185.333086	1777061185.333104	0
1777061217.703017	Co6kGJ3nOQDM30ysd	172.30.123.103	38954	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000656	146.131.121.246	1777060791.548547	1916977545.299381	1777061218.565536	1777061218.565560	0
1777061250.938945	CZgX1V2CP7N4gFHbmi	172.30.123.103	44302	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000687	146.131.121.246	1777060791.548547	-586605563.237735	1777061251.811358	1777061251.811393	0
1777061284.177031	CW9eIg2smj309Tz0sk	172.30.123.103	57359	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000732	146.131.121.246	1777060791.548547	82391308.884422	1777061285.040632	1777061285.040648	0
1777061317.407459	CRsEyN27eiTqfYUhPb	172.30.123.103	59612	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000763	146.131.121.246	1777060791.548547	887087414.057180	1777061318.283437	1777061318.283465	0
1777061350.652979	CDTTanwetJ3bcOuk	172.30.123.103	35627	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000793	146.131.121.246	1777060791.548547	812055290.289336	1777061351.431645	1777061351.431692	0
1777061383.796276	CcCB4I3Ou8bxW80QY3	172.30.123.103	33390	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000839	146.131.121.246	1777060791.548547	1387146786.684707	1777061384.586533	1777061384.586553	0
1777061416.957492	C1wFyf1RaWkmiwaP0a	172.30.123.103	33190	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000870	146.131.121.246	1777060791.548547	1669489440.271005	1777061417.760942	1777061417.761094	0
1777061450.123007	CoKsrr1nRht1it2qwg	172.30.123.103	54455	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000900	146.131.121.246	1777060791.548547	1347940890.961288	1777061450.919016	1777061450.919042	0
1777061483.288553	CVoo1g3sDAhy7gSei9	172.30.123.103	54062	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000931	146.131.121.246	1777060791.548547	-548337297.440428	1777061484.083657	1777061484.083680	0
1777061516.447175	CjU0s7q1xJWQhZGy5	172.30.123.103	55134	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000977	146.131.121.246	1777060791.548547	-2135873207.271213	1777061517.248431	1777061517.250482	0
1777061549.616871	CS5HtP3jNhJIhO6ke2	172.30.123.103	43526	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001007	146.131.121.246	1777060791.548547	-1951120987.434973	1777061550.413253	1777061550.413443	0
1777061582.783214	CiSkHSLswWOQkgC2b	172.30.123.103	32989	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001038	146.131.121.246	1777060791.548547	643532935.161929	1777061583.584294	1777061583.584320	0
1777061615.947974	Cu7Ibr2EjOUAO4Gjkb	172.30.123.103	58813	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.001083	146.131.121.246	1777060791.548547	-1894012855.709717	1777061616.749158	1777061616.749169	0
